Domain,Unique Identifier,Code,Name,Description,Last Change Date,Context Code
Local Aquifer(AquiferInformation/LocalAquiferCode),7862,36:361ODVCU,"Ordovician, Upper",361ODVCU,10/10/2019 10:46:12 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7863,36:361OSWG,Oswego Sandstone,361OSWG,10/10/2019 10:46:12 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7864,36:361QNSN,Queenston Shale,361QNSN,10/10/2019 10:46:12 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7865,36:361UTIC,Utica Shale,361UTIC,10/10/2019 10:46:12 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7866,36:364BRKR,Berkshire Schist,364BRKR,10/10/2019 10:46:12 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7867,36:364CHZY,Chazy Group,364CHZY,10/10/2019 10:46:12 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7868,36:364CNJR,Canajoharie Shale,364CNJR,10/10/2019 10:46:12 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7869,36:364NMKL,Normanskill Formation,364NMKL,10/10/2019 10:46:12 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7870,36:364ODVCM,"Ordovician, Middle",364ODVCM,10/10/2019 10:46:12 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7871,36:364SKHL,Snake Hill Formation,364SKHL,10/10/2019 10:46:12 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7872,36:364TBRV,Trenton-Black River Group,364TBRV,10/10/2019 10:46:12 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7873,36:364TREN,Trenton Group,364TREN,10/10/2019 10:46:12 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7874,36:364TRNN,Trenton Group,364TRNN,10/10/2019 10:46:12 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7875,36:364WLMC,Walloomsac Slate,364WLMC,10/10/2019 10:46:12 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7876,36:367BKMN,Beekmantown Group,367BKMN,10/10/2019 10:46:12 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7877,36:367ODVCL,"Ordovician, Lower",367ODVCL,10/10/2019 10:46:12 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7878,36:367PLTN,Poultney Slate,367PLTN,10/10/2019 10:46:12 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7879,36:367TBHL,Tribes Hill Limestone,367TBHL,10/10/2019 10:46:12 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7880,36:370CMBR,Cambrian System,370CMBR,10/10/2019 10:46:12 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7881,36:371CMBRM,Middle Cambrian Series,371CMBRM,10/10/2019 10:46:12 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7882,36:371CMBRU,"Cambrian, Upper",371CMBRU,10/10/2019 10:46:12 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7883,36:371LLFL,Little Falls Dolomite,371LLFL,10/10/2019 10:46:12 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7884,36:371PSDM,Potsdam Sandstone,371PSDM,10/10/2019 10:46:13 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7885,36:371TCSQ,Taconic Sequence,371TCSQ,10/10/2019 10:46:13 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7886,36:371THRS,Theresa Dolomite,371THRS,10/10/2019 10:46:13 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7887,36:374CMBRM,"Cambrian, Middle",374CMBRM,10/10/2019 10:46:13 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7888,36:374SKBG,Stockbridge Group,374SKBG,10/10/2019 10:46:13 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7889,36:377BULL,Bull Slate,377BULL,10/10/2019 10:46:13 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7890,36:377CMBRL,Lower Cambrian Series,377CMBRL,10/10/2019 10:46:13 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7891,36:377DLTN,Dalton Formation,377DLTN,10/10/2019 10:46:13 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7892,36:377EZVB,Elizaville and Berkshire Formations,377EZVB,10/10/2019 10:46:13 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7893,36:377NSSU,Nassau Formation,377NSSU,10/10/2019 10:46:13 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7894,36:377PGQY,Poughquay Quartzite,377PGQY,10/10/2019 10:46:13 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7895,36:377SCCK,Schodack Formation,377SCCK,10/10/2019 10:46:13 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7896,36:377SSNG,Stissing Dolomite,377SSNG,10/10/2019 10:46:13 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7897,36:400BCPX,Basement Complex,400BCPX,10/10/2019 10:46:13 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7898,36:400PCMB,Precambrian Erathem,400PCMB,10/10/2019 10:46:13 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7899,36:BASEMENT,Basement,BASEMENT,10/10/2019 10:46:13 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7900,36:BEDROCK,Bedrock,BEDROCK,10/10/2019 10:46:13 AM,New York
Local Aquifer(AquiferInformation/LocalAquiferCode),7901,37:000SPRL,Saprolite,000SPRL,10/10/2019 10:46:13 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7902,37:100BDRK,Bedrock Undifferentiated,100BDRK,10/10/2019 10:46:13 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7903,37:100CZMZ,Cenozoic-Mesozoic Erathems,100CZMZ,10/10/2019 10:46:13 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7904,37:100RGLT,Regolith,100RGLT,10/10/2019 10:46:13 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7905,37:100TRNS,Transition Zone,100TRNS,10/10/2019 10:46:13 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7906,37:110ALVM,Quaternary Alluvium,110ALVM,10/10/2019 10:46:13 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7907,37:110QPLC,Post Miocene (Quaternary + Pliocene) Rocks,110QPLC,10/10/2019 10:46:13 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7908,37:110QRNR,Quaternary System,110QRNR,10/10/2019 10:46:13 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7909,37:110SPRL,Saprolite,110SPRL,10/10/2019 10:46:13 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7910,37:111FVDP,Fluvial Deposits,111FVDP,10/10/2019 10:46:13 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7911,37:111MRIN,Marine Deposits,111MRIN,10/10/2019 10:46:13 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7912,37:111SRFD,"Stratified Deposits, Undifferentiated",111SRFD,10/10/2019 10:46:13 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7913,37:112FVDP,Fluvial Deposits,112FVDP,10/10/2019 10:46:13 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7914,37:112MRIN,Marine Deposits,112MRIN,10/10/2019 10:46:13 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7915,37:112SRFD,"Stratified Deposits, Undifferentiated",112SRFD,10/10/2019 10:46:13 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7916,37:120TRTR,Tertiary Upper Aq Unit (Yorktown & Pungo River Fms),120TRTR,10/10/2019 10:46:13 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7917,37:120TRTRL,Tertiary Lower Aq Unit (Castle Hayne Limestone &beaufort Fms),120TRTRL,10/10/2019 10:46:13 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7918,37:120TRTRU,Tertiary Upper Aq Unit (Yorktown & Pungo River Fms),120TRTRU,10/10/2019 10:46:13 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7919,37:122MCEC,Miocene-Eocene Series,122MCEC,10/10/2019 10:46:13 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7920,37:122MCEP,Miocene-Eocene-Paleocene Series,122MCEP,10/10/2019 10:46:13 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7921,37:122MOCN,Miocene Series,122MOCN,10/10/2019 10:46:13 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7922,37:122PGRV,Pungo River Formation,122PGRV,10/10/2019 10:46:13 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7923,37:122YRKN,Yorktown Formation,122YRKN,10/10/2019 10:46:13 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7924,37:122YRKNQ,Yorktown Aquifer,122YRKNQ,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7925,37:122YRKNT,Yorktown Aquitard,122YRKNT,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7926,37:123OLGC,Oligocene Series,123OLGC,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7927,37:124CSLH,Castle Hayne Limestone,124CSLH,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7928,37:124CSLHL,Lower Castle Hayne Aquifer,124CSLHL,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7929,37:124CSLHU,Upper Castle Hayne Aquifer,124CSLHU,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7930,37:124ECPC,Eocene-Paleocene Series,124ECPC,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7931,37:124EOCN,Eocene Series,124EOCN,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7932,37:125BFRT,Beaufort Formation,125BFRT,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7933,37:125BFRTQ,Beaufort Aquifer,125BFRTQ,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7934,37:125BFRTT,Beaufort Aquitard,125BFRTT,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7935,37:125PLCN,Paleocene Series,125PLCN,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7936,37:200MSZC,Mesozoic Erathem,200MSZC,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7937,37:210CRTSL,Cretaceous Lower Aq Unit (Lower Part Cape Fear Fm Sediments),210CRTSL,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7938,37:210CRTSM,Cretaceous Middle Aq Unit (Black Creek &cape Fear Fms),210CRTSM,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7939,37:210CRTSU,Cretaceous Upper Aq Unit (Mostly Peedee Formation),210CRTSU,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7940,37:211BAKC,Black Creek Aquifer,211BAKC,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7941,37:211BAKCL,"Black Creek Aquifer, Lower",211BAKCL,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7942,37:211BAKCM,"Black Creek Aquifer, Middle",211BAKCM,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7943,37:211BAKCU,"Black Creek Aquifer, Upper",211BAKCU,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7944,37:211BKCK,Black Creek Aquifer,211BKCK,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7945,37:211BKCKL,"Black Creek Aquifer, Lower",211BKCKL,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7946,37:211BKCKM,"Black Creek Aquifer, Middle",211BKCKM,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7947,37:211BKCKU,"Black Creek Aquifer, Upper",211BKCKU,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7948,37:211CPFRL,Lower Cape Fear Aquifer,211CPFRL,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7949,37:211CPFRU,Upper Cape Fear Aquifer,211CPFRU,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7950,37:211CRAQU,Upper Cretaceous Aquifer System,211CRAQU,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7951,37:211CRCSU,Upper Cretaceous Series,211CRCSU,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7952,37:211PEED,Peedee Formation,211PEED,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7953,37:211TSCL,Tuscaloosa Formation,211TSCL,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7954,37:217SDMS,Lower Cretaceous Sediments Undifferentiated,217SDMS,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7955,37:220MIVI,Mafic Intrusive Igneous Rock,220MIVI,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7956,37:230SDMR,Triassic Sedimentary Rocks,230SDMR,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7957,37:300GRNT,Granite,300GRNT,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7958,37:300IMMG,Intermediate Metaigneous Rock,300IMMG,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7959,37:300MCGS,Mica Gneiss,300MCGS,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7960,37:300MFMG,Mafic Metaigneous Rock,300MFMG,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7961,37:300MGNS,Metaigneous Rocks,300MGNS,10/10/2019 10:46:14 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7962,37:300MMPC,Metamorphic Rocks,300MMPC,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7963,37:300PZPB,Paleozoic-Precambrian Erathems,300PZPB,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7964,37:300SCST,Schist,300SCST,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7965,37:300SLTE,Slate,300SLTE,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7966,37:310CPBM,Coastal Plain Basement,310CPBM,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7967,37:310FCMG,Felsic Metaigneous Rock,310FCMG,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7968,37:310FIVI,Felsic Intrusive Igneous Rock,310FIVI,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7969,37:330MFCG,Mafic Gneiss,330MFCG,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7970,37:360IIVI,Intermediate Intrusive Igneous Rock,360IIVI,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7971,37:370ARGL,Argillite,370ARGL,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7972,37:370EPMV,Epiclastic Metavolcanic Rock,370EPMV,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7973,37:370FCMV,Felsic Metavolcanic Rock,370FCMV,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7974,37:370FLCG,Felsic Gneiss,370FLCG,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7975,37:370IMMV,Intermediate Metavolcanic Rock,370IMMV,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7976,37:370MFMV,Mafic Metavolcanic Rock,370MFMV,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7977,37:370MVCC,Metavolcanic Rock Undifferentiated,370MVCC,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7978,37:370PLLT,Phyllite,370PLLT,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7979,37:370QRTZ,Quartzite,370QRTZ,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7980,37:370SCST,Schist,370SCST,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7981,37:400SCST,Schist,400SCST,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7982,37:410MRBL,Marble,410MRBL,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7983,37:410SLTE,Slate,410SLTE,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7984,37:BASEMENT,Basement,BASEMENT,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7985,37:BEDROCK,Bedrock,BEDROCK,10/10/2019 10:46:15 AM,North Carolina
Local Aquifer(AquiferInformation/LocalAquiferCode),7986,38:000UMTL,unknown material,000UMTL,10/10/2019 10:46:15 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),7987,38:100CNZC,Cenozoic Erathem,100CNZC,10/10/2019 10:46:15 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),7988,38:110BNPR,Bennie Peer Aquifer,110BNPR,10/10/2019 10:46:15 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),7989,38:110LLMR,Little Missouri Aquifer,110LLMR,10/10/2019 10:46:15 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),7990,38:110QRNR,Quaternary System,110QRNR,10/10/2019 10:46:15 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),7991,38:110YLMR,Yellowstone-Missouri Aquifer,110YLMR,10/10/2019 10:46:15 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),7992,38:111ALVM,Holocene Alluvium,111ALVM,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),7993,38:111HLCN,Holocene Series,111HLCN,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),7994,38:112ADRN,Adrian Aquifer,112ADRN,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),7995,38:112ALCK,Antler Creek Aquifer,112ALCK,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),7996,38:112APCK,Antelope Creek Aquifer,112APCK,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),7997,38:112APCKL,"Apple Creek Aquifer, Lower",112APCKL,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),7998,38:112APCKU,"Apple Creek Aquifer, Upper",112APCKU,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),7999,38:112BANL,Bantel Aquifer,112BANL,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),8000,38:112BCK,Bald Hill Creek Aquifer,112BCK,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),8001,38:112BDCK,Braddock Aquifer,112BDCK,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),8002,38:112BDVL,Buried Valley Deposits,112BDVL,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),8003,38:112BECH,Beach Deposits,112BECH,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),8004,38:112BFCK,Buffalo Creek Aquifer,112BFCK,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),8005,38:112BGCL,Big Coulee Aquifer,112BGCL,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),8006,38:112BGFV,Buried Glaciofluvial Deposits,112BGFV,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),8007,38:112BLCK,Brule Creek,112BLCK,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),8008,38:112BLMN,Belmont Aquifer,112BLMN,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),8009,38:112BMCK,Bismarck Aquifer,112BMCK,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),8010,38:112BRCK,Burnt Creek Aquifer,112BRCK,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),8011,38:112BRDO,Buried Outwash Deposits,112BRDO,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),8012,38:112BRGD,Brightwood Aquifer,112BRGD,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),8013,38:112BRLG,Burlington Aquifer,112BRLG,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),8014,38:112BRMP,"Brampton Aquifer, Pleistocene",112BRMP,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),8015,38:112BUTT,Butte Aquifer,112BUTT,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),8016,38:112BVCK,Beaver Creek Aquifer,112BVCK,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),8017,38:112BVLK,"Beaver Lake Aquifer, Pleistocene",112BVLK,10/10/2019 10:46:16 AM,North Dakota
Local Aquifer(AquiferInformation/LocalAquiferCode),8018,38:112CBKC,Cutbank Creek Aquifer,112CBKC,10/10/2019 10:46:16 AM,North Dakota
